ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Children,Age,Total_Spending,Total_Purchases,Education_enc,Marital_Status_enc,Country_enc,Age_Group,Has_Children,Online_Purchases,Store_Purchases
1165,1958,Phd,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,2,67,496.0,15,1.0,1.0,6.0,Older,1,8,7
5386,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA,0,72,2302.0,18,0.0,3.0,6.0,Older,0,13,5
6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP,0,72,2302.0,18,0.0,3.0,0.0,Older,0,13,5
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS,1,35,209.0,8,0.0,1.0,3.0,Younger,1,5,3
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,40,72.0,5,0.0,2.0,0.0,Younger,1,2,3
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,2,74,170.0,7,0.0,2.0,1.0,Older,1,3,4
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,1,46,937.0,23,0.0,2.0,0.0,Younger,1,13,10
6250,1949,Phd,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,1,76,775.0,21,1.0,4.0,0.0,Older,1,13,8
1168,1978,Phd,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,0,47,1401.0,20,1.0,2.0,0.0,Younger,0,10,10
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,0,34,178.0,1,0.0,1.0,0.0,Younger,0,1,0
2926,1952,Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA,1,73,1374.0,20,3.0,3.0,6.0,Older,1,9,11
716,1949,Phd,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,1,76,976.0,24,1.0,3.0,0.0,Older,1,13,11
6544,1949,Phd,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,1,76,976.0,24,1.0,3.0,4.0,Older,1,13,11
4298,1973,Phd,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,1,52,10.0,3,1.0,3.0,0.0,Younger,1,1,2
5823,1970,Phd,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,1,55,39.0,5,1.0,1.0,5.0,Younger,1,1,4
8375,1968,Phd,Married,55954.0,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS,1,57,518.0,16,1.0,2.0,3.0,Younger,1,10,6
5723,1976,Phd,Together,49187.0,0,1,2014-01-11,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,1,49,116.0,7,1.0,3.0,0.0,Younger,1,2,5
5763,1972,Master,Together,49854.0,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,1,53,380.0,13,3.0,3.0,1.0,Younger,1,8,5
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,1,47,1150.0,26,0.0,0.0,6.0,Younger,1,17,9
3056,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,1,47,1150.0,26,0.0,0.0,6.0,Younger,1,17,9
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,2,40,30.0,4,3.0,2.0,1.0,Younger,1,1,3
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND,0,66,259.0,11,0.0,0.0,5.0,Older,0,5,6
10722,1973,Graduation,Together,55593.0,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND,1,52,546.0,15,0.0,3.0,5.0,Younger,1,12,3
2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS,1,76,519.0,16,0.0,3.0,3.0,Older,1,8,8
7313,1949,2N Cycle,Widow,74859.0,0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,0,76,1565.0,22,2.0,4.0,1.0,Older,0,11,11
2656,1971,Graduation,Divorced,40851.0,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,2,54,59.0,4,0.0,0.0,1.0,Younger,1,2,2
1993,1949,Phd,Married,58607.0,0,1,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US,1,76,972.0,14,1.0,2.0,2.0,Older,1,5,9
4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,1,33,119.0,7,4.0,1.0,0.0,Younger,1,5,2
2928,1975,Phd,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,1,50,990.0,14,1.0,1.0,0.0,Younger,1,6,8
2920,1975,Phd,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME,1,50,990.0,14,1.0,1.0,7.0,Younger,1,6,8
6661,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,1,51,1174.0,27,0.0,2.0,0.0,Younger,1,15,12
5462,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND,1,51,1174.0,27,0.0,2.0,5.0,Younger,1,15,12
10897,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS,1,51,1174.0,27,0.0,2.0,3.0,Younger,1,15,12
10542,1968,Phd,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,2,57,77.0,6,1.0,2.0,0.0,Younger,1,3,3
5756,1983,Graduation,Together,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,42,55.0,5,0.0,3.0,0.0,Younger,1,2,3
3570,1969,Phd,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,1,56,244.0,10,1.0,3.0,6.0,Younger,1,5,5
1072,1965,Phd,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,1,60,93.0,6,1.0,1.0,1.0,Older,1,3,3
9606,1965,Phd,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,0,60,1536.0,12,1.0,2.0,0.0,Older,0,6,6
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,0,70,1231.0,17,0.0,1.0,1.0,Older,0,7,10
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,0,68,1084.0,16,3.0,3.0,0.0,Older,0,7,9
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,1,50,405.0,13,3.0,2.0,0.0,Younger,1,5,8
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND,2,54,595.0,16,3.0,0.0,5.0,Younger,1,12,4
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,1,60,562.0,16,3.0,2.0,6.0,Older,1,13,3
5125,1960,Graduation,Married,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,0,65,1348.0,25,0.0,2.0,0.0,Older,0,14,11
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,1,57,908.0,21,3.0,0.0,6.0,Younger,1,12,9
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,1,57,908.0,21,3.0,0.0,0.0,Younger,1,12,9
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS,1,57,908.0,21,3.0,0.0,3.0,Younger,1,12,9
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,42,37.0,4,3.0,2.0,0.0,Younger,1,1,3
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,1,42,37.0,4,3.0,2.0,4.0,Younger,1,1,3
3919,1976,Master,Single,72309.0,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,0,49,1931.0,19,3.0,1.0,1.0,Younger,0,11,8
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA,2,66,561.0,15,0.0,1.0,6.0,Older,1,9,6
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,46,47.0,5,4.0,1.0,0.0,Younger,1,2,3
10479,1975,Phd,Married,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS,0,50,1511.0,10,1.0,2.0,3.0,Younger,0,5,5
5966,1974,Phd,Married,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP,2,51,215.0,10,1.0,2.0,0.0,Younger,1,4,6
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP,2,53,296.0,10,0.0,2.0,0.0,Younger,1,5,5
6609,1966,Graduation,Widow,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA,0,59,107.0,6,0.0,4.0,6.0,Younger,0,3,3
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,48,42.0,4,0.0,1.0,0.0,Younger,1,1,3
9014,1975,Graduation,Married,37085.0,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND,2,50,61.0,6,0.0,2.0,5.0,Younger,1,3,3
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA,0,59,127.0,7,3.0,2.0,1.0,Younger,0,3,4
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP,0,54,8.0,0,0.0,0.0,0.0,Younger,0,0,0
8315,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US,0,30,23.0,3,0.0,1.0,2.0,Younger,0,1,2
5184,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,0,30,23.0,3,0.0,1.0,0.0,Younger,0,1,2
3643,1974,Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA,0,51,928.0,13,3.0,2.0,1.0,Younger,0,7,6
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS,1,53,59.0,6,0.0,0.0,3.0,Younger,1,3,3
4887,1976,Phd,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,CA,2,49,63.0,5,1.0,0.0,1.0,Younger,1,2,3
10104,1974,Graduation,Together,33590.0,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA,3,51,8.0,3,0.0,3.0,1.0,Younger,1,1,2
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,SP,1,54,960.0,13,0.0,2.0,0.0,Younger,1,9,4
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,SP,1,56,1168.0,16,0.0,1.0,0.0,Younger,1,11,5
6142,1943,Master,Married,65073.0,0,0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,SP,0,82,900.0,13,3.0,2.0,0.0,Older,0,8,5
8553,1965,Graduation,Married,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,SP,2,60,42.0,4,0.0,2.0,0.0,Older,1,1,3
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA,1,72,660.0,18,3.0,3.0,1.0,Older,1,8,10
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,SP,1,72,660.0,18,3.0,3.0,0.0,Older,1,8,10
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,SA,1,54,22.0,3,0.0,3.0,6.0,Younger,1,1,2
125,1958,2N Cycle,Together,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,IND,2,67,271.0,11,2.0,3.0,5.0,Older,1,6,5
9305,1976,2N Cycle,Single,79689.0,0,0,2013-05-12,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,SP,0,49,1315.0,26,2.0,1.0,0.0,Younger,0,13,13
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,CA,1,59,40.0,4,0.0,1.0,1.0,Younger,1,1,3
4437,1962,Graduation,Married,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,SP,2,63,260.0,10,0.0,2.0,0.0,Older,1,5,5
3081,1978,Phd,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,1,47,20.0,3,1.0,2.0,0.0,Younger,1,1,2
3536,1960,Graduation,Together,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,IND,1,65,55.0,5,0.0,3.0,5.0,Older,1,2,3
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,46,75.0,5,4.0,3.0,0.0,Younger,1,2,3
9707,1969,Phd,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP,1,56,1182.0,17,1.0,2.0,0.0,Younger,1,6,11
10872,1969,Phd,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP,1,56,1182.0,17,1.0,2.0,0.0,Younger,1,6,11
9058,1955,Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,SP,0,70,1867.0,21,0.0,4.0,0.0,Older,0,16,5
4640,1967,Graduation,Divorced,70647.0,0,1,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,SA,1,58,1079.0,24,0.0,0.0,6.0,Younger,1,11,13
2525,1974,Phd,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,CA,0,51,534.0,16,1.0,2.0,1.0,Younger,0,7,9
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,SP,0,45,313.0,11,0.0,1.0,0.0,Younger,0,6,5
10704,1969,Graduation,Single,54803.0,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP,1,56,693.0,17,0.0,1.0,0.0,Younger,1,8,9
2669,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP,0,32,1127.0,15,0.0,1.0,0.0,Younger,0,9,6
10037,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA,0,32,1127.0,15,0.0,1.0,6.0,Younger,0,9,6
5680,1984,2N Cycle,Married,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,1,41,30.0,4,2.0,2.0,0.0,Younger,1,1,3
3726,1986,Phd,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,SA,1,39,17.0,3,1.0,3.0,6.0,Younger,1,1,2
4548,1981,Graduation,Single,41967.0,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,CA,2,44,54.0,4,0.0,1.0,1.0,Younger,1,1,3
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,CA,2,49,458.0,15,3.0,2.0,1.0,Younger,1,8,7
879,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,SA,2,49,458.0,15,3.0,2.0,6.0,Younger,1,8,7
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,SP,1,55,267.0,11,0.0,3.0,0.0,Younger,1,5,6
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP,0,74,1603.0,17,0.0,3.0,0.0,Older,0,11,6
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,SA,0,40,1198.0,16,0.0,2.0,6.0,Younger,0,7,9
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,1,55,25.0,4,0.0,1.0,0.0,Younger,1,1,3
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,IND,2,40,727.0,19,0.0,2.0,5.0,Younger,1,8,11
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,SP,1,66,758.0,19,0.0,2.0,0.0,Older,1,11,8
3074,1984,Phd,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,SP,0,41,1828.0,17,1.0,2.0,0.0,Younger,0,13,4
5140,1985,Phd,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,SP,1,40,1445.0,19,1.0,2.0,0.0,Younger,1,7,12
2611,1959,Master,Together,82576.0,0,0,2012-08-01,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,SA,0,66,1910.0,18,3.0,3.0,6.0,Older,0,6,12
916,1972,Phd,Single,41644.0,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP,2,53,31.0,4,1.0,1.0,0.0,Younger,1,1,3
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP,0,41,1089.0,22,0.0,2.0,0.0,Younger,0,10,12
3696,1965,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,SP,2,60,52.0,5,0.0,0.0,0.0,Older,1,2,3
304,1981,Master,Single,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,SP,1,44,76.0,6,3.0,1.0,0.0,Younger,1,3,3
5113,1971,Phd,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,SP,0,54,1702.0,15,1.0,0.0,0.0,Younger,0,10,5
2863,1970,Graduation,Single,51370.27047481378,1,2,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,SP,3,55,1052.0,15,0.0,1.0,0.0,Younger,1,5,10
4597,1970,Phd,Together,82072.0,0,0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,SA,0,55,2018.0,18,1.0,3.0,6.0,Younger,0,5,13
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,SP,2,52,332.0,11,3.0,0.0,0.0,Younger,1,6,5
4483,1993,Graduation,Single,72354.0,0,0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,SA,0,32,1228.0,18,0.0,1.0,6.0,Younger,0,12,6
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,SP,1,42,52.0,5,0.0,3.0,0.0,Younger,1,2,3
736,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,IND,1,42,52.0,5,0.0,3.0,5.0,Younger,1,2,3
4487,1969,Master,Single,39858.0,1,0,2013-01-24,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,SA,1,56,95.0,6,3.0,1.0,6.0,Younger,1,2,4
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,SP,1,74,957.0,13,3.0,2.0,0.0,Older,1,4,9
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP,1,60,54.0,4,4.0,1.0,0.0,Older,1,2,2
5837,1967,Graduation,Married,51479.0,1,1,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,SP,2,58,494.0,15,0.0,2.0,0.0,Younger,1,9,6
3422,1975,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,GER,1,50,1376.0,9,0.0,2.0,4.0,Younger,1,5,4
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,CA,0,71,570.0,16,0.0,1.0,1.0,Older,0,12,4
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,SP,1,41,450.0,15,0.0,1.0,0.0,Younger,1,8,7
2115,1957,Graduation,Together,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,GER,2,68,66.0,5,0.0,3.0,4.0,Older,1,1,4
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,SP,1,63,899.0,22,0.0,1.0,0.0,Older,1,15,7
11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,GER,2,72,22.0,4,0.0,3.0,4.0,Older,1,1,3
7712,1946,Phd,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,US,0,79,634.0,18,1.0,1.0,2.0,Older,0,8,10
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,SP,0,60,967.0,12,0.0,1.0,0.0,Older,0,7,5
5899,1950,Phd,Together,5648.0,1,1,2014-03-13,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0,US,2,75,49.0,1,1.0,3.0,2.0,Older,1,1,0
8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,SP,1,41,61.0,4,0.0,3.0,0.0,Younger,1,2,2
10955,1964,Graduation,Widow,85620.0,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,1,0,SP,0,61,1600.0,13,0.0,4.0,0.0,Older,0,9,4
9491,1984,Graduation,Together,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,SA,1,41,66.0,7,0.0,3.0,6.0,Younger,1,4,3
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,CA,0,38,217.0,9,3.0,1.0,1.0,Younger,0,5,4
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,SA,1,41,339.0,12,0.0,1.0,6.0,Younger,1,8,4
2544,1951,Master,Divorced,57530.0,0,1,2013-10-12,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,IND,1,74,92.0,6,3.0,0.0,5.0,Older,1,2,4
